epoch,prompt_id,reward,loss,kappa_hat,confidence_before,confidence_after,confidence_delta,converged,cumulative_reward,rolling_reward_50,rolling_loss_50,alpha,beta,posterior_mean
609,low_external_context,0.580116,0.0,13.815512,9.3916,9.525448,0.133848,1,348.704045,0.577543,0.0,161.805441,45.194559,0.781669
610,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,349.254045,0.576338,0.0,177.709965,49.290035,0.782863
611,missing_acceptance_criteria,0.5995,0.0,13.815512,9.0,9.22,0.22,1,349.853545,0.577328,0.0,143.911367,39.088633,0.786401
612,low_external_context,0.57349,0.0,13.815512,9.525448,9.629849,0.104401,1,350.427035,0.575818,0.0,162.592186,45.407814,0.781693
613,low_external_context,0.568322,0.0,13.815512,9.629849,9.711283,0.081433,1,350.995357,0.57464,0.0,163.376347,45.623653,0.781705
614,dependency_heavy,0.649,0.0,14.508658,9.0,9.22,0.22,1,351.644357,0.575415,0.0,178.534465,49.465535,0.783046
615,missing_acceptance_criteria,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,352.271577,0.57696,0.0,144.724977,39.275023,0.786549
616,missing_acceptance_criteria,0.55,0.0,0.0,9.3916,9.0,0.0,1,352.821577,0.57649,0.0,145.499977,39.500023,0.786486
617,missing_acceptance_criteria,0.649,0.0,14.508658,9.0,9.22,0.22,1,353.470577,0.577737,0.0,146.324477,39.675523,0.786691
618,low_external_context,0.564292,0.0,13.815512,9.711283,9.7748,0.063518,1,354.034869,0.578023,0.0,164.158493,45.841507,0.781707
619,missing_acceptance_criteria,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,354.662089,0.579567,0.0,147.138087,39.861913,0.786835
620,missing_acceptance_criteria,0.610232,0.0,14.508658,9.3916,9.525448,0.133848,1,355.272321,0.580486,0.0,147.943203,40.056797,0.786932
621,low_external_context,0.561147,0.0,13.815512,9.7748,9.824344,0.049544,1,355.833468,0.578729,0.0,164.939067,46.060933,0.781702
622,missing_acceptance_criteria,0.55,0.0,0.0,9.525448,9.0,0.0,1,356.383468,0.578283,0.0,148.718203,40.281797,0.786869
623,low_external_context,0.558695,0.0,13.815512,9.824344,9.862989,0.038644,1,356.942163,0.578283,0.0,165.718414,46.281586,0.781691
624,low_external_context,0.563564,0.0,14.508658,9.862989,9.893131,0.030143,1,357.505727,0.57701,0.0,166.500196,46.499804,0.781691
625,missing_acceptance_criteria,0.55,0.0,13.815512,9.0,9.0,0.0,1,358.055727,0.575805,0.0,149.493203,40.506797,0.786806
626,dependency_heavy,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,358.682947,0.577214,0.0,179.348075,49.651925,0.783179
627,missing_acceptance_criteria,0.5995,0.0,13.815512,9.0,9.22,0.22,1,359.282447,0.577992,0.0,150.292953,40.707047,0.786874
628,missing_acceptance_criteria,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,359.909667,0.579454,0.0,151.106563,40.893437,0.787013
629,dependency_heavy,0.610232,0.0,14.508658,9.3916,9.525448,0.133848,1,360.519899,0.580659,0.0,180.15319,49.84681,0.783275
630,dependency_heavy,0.55,0.0,0.0,9.525448,9.0,0.0,1,361.069899,0.579454,0.0,180.92819,50.07181,0.783239
631,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,361.619899,0.578464,0.0,181.70319,50.29681,0.783203
632,low_external_context,0.55,0.0,0.0,9.893131,9.0,0.0,1,362.169899,0.577692,0.0,167.275196,46.724804,0.78166
633,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,362.719899,0.577692,0.0,182.47819,50.52181,0.783168
634,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,363.269899,0.577692,0.0,183.25319,50.74681,0.783133
635,low_external_context,0.55,0.0,13.815512,9.0,9.0,0.0,1,363.819899,0.576752,0.0,168.050196,46.949804,0.781629
636,low_external_context,0.5995,0.0,13.815512,9.0,9.22,0.22,1,364.419399,0.577742,0.0,168.849946,47.150054,0.781713
637,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,364.969399,0.575762,0.0,184.02819,50.97181,0.783099
638,low_external_context,0.55,0.0,0.0,9.22,9.0,0.0,1,365.519399,0.574218,0.0,169.624946,47.375054,0.781682
639,missing_acceptance_criteria,0.580116,0.0,13.815512,9.3916,9.525448,0.133848,1,366.099514,0.57482,0.0,151.896621,41.103379,0.787029
640,missing_acceptance_criteria,0.596981,0.0,14.508658,9.525448,9.629849,0.104401,1,366.696495,0.575394,0.0,152.695111,41.304889,0.787088
641,dependency_heavy,0.649,0.0,14.508658,9.0,9.22,0.22,1,367.345495,0.576771,0.0,184.85269,51.14731,0.783274
642,dependency_heavy,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,367.972715,0.57803,0.0,185.6663,51.3337,0.783402
643,missing_acceptance_criteria,0.568322,0.0,13.815512,9.629849,9.711283,0.081433,1,368.541038,0.578396,0.0,153.479272,41.520728,0.787073
644,dependency_heavy,0.55,0.0,0.0,9.3916,9.0,0.0,1,369.091038,0.578396,0.0,186.4413,51.5587,0.783367
645,missing_acceptance_criteria,0.55,0.0,0.0,9.711283,9.0,0.0,1,369.641038,0.576416,0.0,154.254272,41.745728,0.787012
646,missing_acceptance_criteria,0.5995,0.0,13.815512,9.0,9.22,0.22,1,370.240538,0.576936,0.0,155.054022,41.945978,0.787076
647,low_external_context,0.649,0.0,14.508658,9.0,9.22,0.22,1,370.889538,0.578693,0.0,170.449446,47.550554,0.781878
648,missing_acceptance_criteria,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,371.516758,0.580238,0.0,155.867632,42.132368,0.78721
649,missing_acceptance_criteria,0.610232,0.0,14.508658,9.3916,9.525448,0.133848,1,372.126989,0.581095,0.0,156.672748,42.327252,0.7873
650,missing_acceptance_criteria,0.596981,0.0,14.508658,9.525448,9.629849,0.104401,1,372.72397,0.581044,0.0,157.471238,42.528762,0.787356
651,low_external_context,0.58861,0.0,13.815512,9.22,9.3916,0.1716,1,373.31258,0.581817,0.0,171.243751,47.756249,0.781935
652,missing_acceptance_criteria,0.586645,0.0,14.508658,9.629849,9.711283,0.081433,1,373.899225,0.582549,0.0,158.264561,42.735439,0.787386
653,low_external_context,0.610232,0.0,14.508658,9.3916,9.525448,0.133848,1,374.509456,0.583754,0.0,172.048867,47.951133,0.78204
654,missing_acceptance_criteria,0.578583,0.0,14.508658,9.711283,9.7748,0.063518,1,375.088039,0.584326,0.0,159.053852,42.946148,0.787395
655,dependency_heavy,0.649,0.0,14.508658,9.0,9.22,0.22,1,375.737039,0.585533,0.0,187.2658,51.7342,0.783539
656,dependency_heavy,0.55,0.0,0.0,9.22,9.0,0.0,1,376.287039,0.585533,0.0,188.0408,51.9592,0.783503
657,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,376.837039,0.585262,0.0,188.8158,52.1842,0.783468
658,missing_acceptance_criteria,0.561147,0.0,13.815512,9.7748,9.824344,0.049544,1,377.398187,0.585485,0.0,159.834426,43.165574,0.787362
659,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,377.948187,0.584883,0.0,189.5908,52.4092,0.783433
660,missing_acceptance_criteria,0.55,0.0,0.0,9.824344,9.0,0.0,1,378.498187,0.584883,0.0,160.609426,43.390574,0.787301
661,missing_acceptance_criteria,0.5995,0.0,13.815512,9.0,9.22,0.22,1,379.097687,0.584883,0.0,161.409176,43.590824,0.787362
662,missing_acceptance_criteria,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,379.724907,0.585957,0.0,162.222786,43.777214,0.787489
663,low_external_context,0.596981,0.0,14.508658,9.525448,9.629849,0.104401,1,380.321887,0.586531,0.0,172.847357,48.152643,0.782115
664,missing_acceptance_criteria,0.55,0.0,0.0,9.3916,9.0,0.0,1,380.871887,0.584551,0.0,162.997786,44.002214,0.787429
665,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,381.421887,0.583006,0.0,190.3658,52.6342,0.783398
666,low_external_context,0.55,0.0,0.0,9.629849,9.0,0.0,1,381.971887,0.583006,0.0,173.622357,48.377643,0.782083
667,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,382.521887,0.581026,0.0,191.1408,52.8592,0.783364
668,missing_acceptance_criteria,0.5995,0.0,14.914123,9.0,9.22,0.22,1,383.121387,0.58173,0.0,163.797536,44.202464,0.787488
669,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,383.671387,0.580186,0.0,191.9158,53.0842,0.78333
670,dependency_heavy,0.649,0.0,14.508658,9.0,9.22,0.22,1,384.320387,0.580961,0.0,192.7403,53.2597,0.783497
671,low_external_context,0.5995,0.0,13.815512,9.0,9.22,0.22,1,384.919887,0.581728,0.0,174.422107,48.577893,0.782162
672,missing_acceptance_criteria,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,385.547107,0.583273,0.0,164.611146,44.388854,0.787613
673,missing_acceptance_criteria,0.55,0.0,0.0,9.3916,9.0,0.0,1,386.097107,0.583099,0.0,165.386146,44.613854,0.787553
674,low_external_context,0.58861,0.0,13.815512,9.22,9.3916,0.1716,1,386.685717,0.5836,0.0,175.216412,48.783588,0.782216
675,dependency_heavy,0.55,0.0,0.0,9.22,9.0,0.0,1,387.235717,0.5836,0.0,193.5153,53.4847,0.783463
676,missing_acceptance_criteria,0.649,0.0,14.508658,9.0,9.22,0.22,1,387.884717,0.584035,0.0,166.210646,44.789354,0.787728
677,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,388.434717,0.583045,0.0,194.2903,53.7097,0.783429
678,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,388.984717,0.581501,0.0,195.0653,53.9347,0.783395
679,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,389.534717,0.580296,0.0,195.8403,54.1597,0.783361
680,missing_acceptance_criteria,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,390.161937,0.581841,0.0,167.024256,44.975744,0.78785
681,low_external_context,0.610232,0.0,14.508658,9.3916,9.525448,0.133848,1,390.772169,0.583045,0.0,176.021528,48.978472,0.782318
682,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,391.322169,0.583045,0.0,196.6153,54.3847,0.783328
683,low_external_context,0.55,0.0,0.0,9.525448,9.0,0.0,1,391.872169,0.583045,0.0,176.796528,49.203472,0.782286
684,low_external_context,0.5995,0.0,13.815512,9.0,9.22,0.22,1,392.471669,0.584035,0.0,177.596278,49.403722,0.782362
685,low_external_context,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,393.098889,0.58558,0.0,178.409888,49.590112,0.7825
686,dependency_heavy,0.649,0.0,14.508658,9.0,9.22,0.22,1,393.747889,0.58657,0.0,197.4398,54.5602,0.783491
687,low_external_context,0.55,0.0,0.0,9.3916,9.0,0.0,1,394.297889,0.58657,0.0,179.184888,49.815112,0.782467
688,low_external_context,0.649,0.0,14.508658,9.0,9.22,0.22,1,394.946889,0.58855,0.0,180.009388,49.990612,0.78265
689,missing_acceptance_criteria,0.610232,0.0,14.508658,9.3916,9.525448,0.133848,1,395.557121,0.589152,0.0,167.829372,45.170628,0.787931
690,low_external_context,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,396.184341,0.589757,0.0,180.822998,50.177002,0.782784
691,dependency_heavy,0.55,0.0,0.0,9.22,9.0,0.0,1,396.734341,0.587777,0.0,198.2148,54.7852,0.783458
692,low_external_context,0.580116,0.0,13.815512,9.3916,9.525448,0.133848,1,397.314456,0.586835,0.0,181.613056,50.386944,0.782815
693,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,397.864456,0.586468,0.0,198.9898,55.0102,0.783424
694,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,398.414456,0.586468,0.0,199.7648,55.2352,0.783391
695,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,398.964456,0.586468,0.0,200.5398,55.4602,0.783359
696,low_external_context,0.57349,0.0,13.815512,9.525448,9.629849,0.104401,1,399.537947,0.585948,0.0,182.399801,50.600199,0.782832
697,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,400.087947,0.583968,0.0,201.3148,55.6852,0.783326
698,low_external_context,0.55,0.0,0.0,9.629849,9.0,0.0,1,400.637947,0.582424,0.0,183.174801,50.825199,0.782798
699,missing_acceptance_criteria,0.57349,0.0,14.914123,9.525448,9.629849,0.104401,1,401.211437,0.581689,0.0,168.616117,45.383883,0.787926
700,missing_acceptance_criteria,0.586645,0.0,14.508658,9.629849,9.711283,0.081433,1,401.798082,0.581482,0.0,169.409439,45.590561,0.787951
701,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,402.348082,0.58071,0.0,202.0898,55.9102,0.783294
702,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,402.898082,0.579977,0.0,202.8648,56.1352,0.783262
703,low_external_context,0.55,0.0,13.815512,9.0,9.0,0.0,1,403.448082,0.578773,0.0,183.949801,51.050199,0.782765
704,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,403.998082,0.578201,0.0,203.6398,56.3602,0.78323
705,low_external_context,0.5995,0.0,13.815512,9.0,9.22,0.22,1,404.597582,0.577211,0.0,184.749551,51.250449,0.782837
706,low_external_context,0.55,0.0,0.0,9.22,9.0,0.0,1,405.147582,0.577211,0.0,185.524551,51.475449,0.782804
707,missing_acceptance_criteria,0.564292,0.0,13.815512,9.711283,9.7748,0.063518,1,405.711873,0.577497,0.0,170.191585,45.808415,0.787924
708,missing_acceptance_criteria,0.55,0.0,0.0,9.7748,9.0,0.0,1,406.261873,0.577274,0.0,170.966585,46.033415,0.787864
709,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,406.811873,0.577274,0.0,204.4148,56.5852,0.783198
710,dependency_heavy,0.649,0.0,14.508658,9.0,9.22,0.22,1,407.460873,0.579254,0.0,205.2393,56.7607,0.783356
711,missing_acceptance_criteria,0.55,0.0,13.815512,9.0,9.0,0.0,1,408.010873,0.578264,0.0,171.741585,46.258415,0.787805
712,missing_acceptance_criteria,0.649,0.0,14.508658,9.0,9.22,0.22,1,408.659873,0.578699,0.0,172.566085,46.433915,0.787973
713,low_external_context,0.55,0.0,13.815512,9.0,9.0,0.0,1,409.209873,0.57776,0.0,186.299551,51.700449,0.782771
714,missing_acceptance_criteria,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,409.837093,0.579304,0.0,173.379695,46.620305,0.78809
715,missing_acceptance_criteria,0.610232,0.0,14.508658,9.3916,9.525448,0.133848,1,410.447325,0.580509,0.0,174.184811,46.815189,0.788167
716,low_external_context,0.55,0.0,13.815512,9.0,9.0,0.0,1,410.997325,0.580509,0.0,187.074551,51.925449,0.782739
717,dependency_heavy,0.55,0.0,0.0,9.22,9.0,0.0,1,411.547325,0.580509,0.0,206.0143,56.9857,0.783324
718,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,412.097325,0.579519,0.0,206.7893,57.2107,0.783293
719,missing_acceptance_criteria,0.55,0.0,0.0,9.525448,9.0,0.0,1,412.647325,0.579519,0.0,174.959811,47.040189,0.788107
720,missing_acceptance_criteria,0.5995,0.0,13.815512,9.0,9.22,0.22,1,413.246825,0.578529,0.0,175.759561,47.240439,0.788159
721,dependency_heavy,0.649,0.0,14.508658,9.0,9.22,0.22,1,413.895825,0.579519,0.0,207.6138,57.3862,0.783448
722,missing_acceptance_criteria,0.55,0.0,0.0,9.22,9.0,0.0,1,414.445825,0.577974,0.0,176.534561,47.465439,0.788101
723,dependency_heavy,0.55,0.0,0.0,9.22,9.0,0.0,1,414.995825,0.577974,0.0,208.3888,57.6112,0.783417
724,missing_acceptance_criteria,0.55,0.0,13.815512,9.0,9.0,0.0,1,415.545825,0.577202,0.0,177.309561,47.690439,0.788042
725,low_external_context,0.649,0.0,14.508658,9.0,9.22,0.22,1,416.194825,0.579182,0.0,187.899051,52.100949,0.782913
726,dependency_heavy,0.649,0.0,14.508658,9.0,9.22,0.22,1,416.843825,0.579182,0.0,209.2133,57.7867,0.78357
727,low_external_context,0.58861,0.0,13.815512,9.22,9.3916,0.1716,1,417.432435,0.579954,0.0,188.693356,52.306644,0.78296
728,missing_acceptance_criteria,0.55,0.0,13.815512,9.0,9.0,0.0,1,417.982435,0.579954,0.0,178.084561,47.915439,0.787985
729,missing_acceptance_criteria,0.55,0.0,13.815512,9.0,9.0,0.0,1,418.532435,0.579954,0.0,178.859561,48.140439,0.787928
730,dependency_heavy,0.55,0.0,0.0,9.22,9.0,0.0,1,419.082435,0.57841,0.0,209.9883,58.0117,0.783538
731,dependency_heavy,0.649,0.0,14.508658,9.0,9.22,0.22,1,419.731435,0.579185,0.0,210.8128,58.1872,0.783691
732,dependency_heavy,0.55,0.0,0.0,9.22,9.0,0.0,1,420.281435,0.579185,0.0,211.5878,58.4122,0.783659
733,low_external_context,0.580116,0.0,13.815512,9.3916,9.525448,0.133848,1,420.861551,0.579788,0.0,189.483414,52.516586,0.782989
734,missing_acceptance_criteria,0.55,0.0,13.815512,9.0,9.0,0.0,1,421.411551,0.578798,0.0,179.634561,48.365439,0.787871
735,missing_acceptance_criteria,0.649,0.0,14.508658,9.0,9.22,0.22,1,422.060551,0.579233,0.0,180.459061,48.540939,0.788031
736,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,422.610551,0.577253,0.0,212.3628,58.6372,0.783627
737,low_external_context,0.55,0.0,0.0,9.525448,9.0,0.0,1,423.160551,0.577253,0.0,190.258414,52.741586,0.782956
738,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,423.710551,0.575273,0.0,213.1378,58.8622,0.783595
739,missing_acceptance_criteria,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,424.337771,0.575613,0.0,181.272671,48.727329,0.788142
740,dependency_heavy,0.649,0.0,14.508658,9.0,9.22,0.22,1,424.986771,0.576049,0.0,213.9623,59.0377,0.783745
741,missing_acceptance_criteria,0.580116,0.0,13.815512,9.3916,9.525448,0.133848,1,425.566887,0.576651,0.0,182.062729,48.937271,0.78815
742,low_external_context,0.55,0.0,13.815512,9.0,9.0,0.0,1,426.116887,0.576049,0.0,191.033414,52.966586,0.782924
743,missing_acceptance_criteria,0.596981,0.0,14.508658,9.525448,9.629849,0.104401,1,426.713867,0.576988,0.0,182.861219,49.138781,0.788195
744,missing_acceptance_criteria,0.55,0.0,0.0,9.629849,9.0,0.0,1,427.263867,0.576988,0.0,183.636219,49.363781,0.788138
745,low_external_context,0.5995,0.0,13.815512,9.0,9.22,0.22,1,427.863367,0.577978,0.0,191.833164,53.166836,0.782993
746,low_external_context,0.55,0.0,0.0,9.22,9.0,0.0,1,428.413367,0.577508,0.0,192.608164,53.391836,0.78296
747,dependency_heavy,0.55,0.0,0.0,9.22,9.0,0.0,1,428.963367,0.577508,0.0,214.7373,59.2627,0.783713
748,missing_acceptance_criteria,0.5995,0.0,13.815512,9.0,9.22,0.22,1,429.562867,0.578498,0.0,184.435969,49.564031,0.788188
749,missing_acceptance_criteria,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,430.190087,0.579573,0.0,185.249579,49.750421,0.788296
750,missing_acceptance_criteria,0.55,0.0,0.0,9.3916,9.0,0.0,1,430.740087,0.57884,0.0,186.024579,49.975421,0.78824
751,low_external_context,0.649,0.0,14.508658,9.0,9.22,0.22,1,431.389087,0.58082,0.0,193.432664,53.567336,0.783128
752,low_external_context,0.55,0.0,0.0,9.22,9.0,0.0,1,431.939087,0.58082,0.0,194.207664,53.792336,0.783095
753,low_external_context,0.55,0.0,13.815512,9.0,9.0,0.0,1,432.489087,0.58082,0.0,194.982664,54.017336,0.783063
754,missing_acceptance_criteria,0.649,0.0,14.508658,9.0,9.22,0.22,1,433.138087,0.5828,0.0,186.849079,50.150921,0.788393
755,low_external_context,0.55,0.0,13.815512,9.0,9.0,0.0,1,433.688087,0.58181,0.0,195.757664,54.242336,0.783031
756,missing_acceptance_criteria,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,434.315307,0.583355,0.0,187.662689,50.337311,0.788499
757,missing_acceptance_criteria,0.610232,0.0,14.508658,9.3916,9.525448,0.133848,1,434.925539,0.584273,0.0,188.467805,50.532195,0.788568
758,missing_acceptance_criteria,0.596981,0.0,14.508658,9.525448,9.629849,0.104401,1,435.522519,0.585213,0.0,189.266295,50.733705,0.78861
759,dependency_heavy,0.649,0.0,14.508658,9.0,9.22,0.22,1,436.171519,0.587193,0.0,215.5618,59.4382,0.783861
760,missing_acceptance_criteria,0.586645,0.0,14.508658,9.629849,9.711283,0.081433,1,436.758164,0.585946,0.0,190.059618,50.940382,0.788629
761,missing_acceptance_criteria,0.55,0.0,0.0,9.711283,9.0,0.0,1,437.308164,0.585946,0.0,190.834618,51.165382,0.788573
762,missing_acceptance_criteria,0.55,0.0,13.815512,9.0,9.0,0.0,1,437.858164,0.583966,0.0,191.609618,51.390382,0.788517
763,dependency_heavy,0.55,0.0,0.0,9.22,9.0,0.0,1,438.408164,0.583966,0.0,216.3368,59.6632,0.783829
764,missing_acceptance_criteria,0.55,0.0,13.815512,9.0,9.0,0.0,1,438.958164,0.582421,0.0,192.384618,51.615382,0.788462
765,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,439.508164,0.581217,0.0,217.1118,59.8882,0.783797
766,low_external_context,0.5995,0.0,13.815512,9.0,9.22,0.22,1,440.107664,0.582207,0.0,196.557414,54.442586,0.783097
767,low_external_context,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,440.734884,0.583751,0.0,197.371024,54.628976,0.783218
768,low_external_context,0.55,0.0,0.0,9.3916,9.0,0.0,1,441.284884,0.583751,0.0,198.146024,54.853976,0.783186
769,low_external_context,0.5995,0.0,13.815512,9.0,9.22,0.22,1,441.884384,0.584741,0.0,198.945774,55.054226,0.783251
770,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,442.434384,0.583751,0.0,217.8868,60.1132,0.783765
771,missing_acceptance_criteria,0.55,0.0,13.815512,9.0,9.0,0.0,1,442.984384,0.581771,0.0,193.159618,51.840382,0.788407
772,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,443.534384,0.581771,0.0,218.6618,60.3382,0.783734
773,low_external_context,0.55,0.0,0.0,9.22,9.0,0.0,1,444.084384,0.581771,0.0,199.720774,55.279226,0.783219
774,missing_acceptance_criteria,0.649,0.0,14.508658,9.0,9.22,0.22,1,444.733384,0.583751,0.0,193.984118,52.015882,0.788553
775,low_external_context,0.55,0.0,13.815512,9.0,9.0,0.0,1,445.283384,0.581771,0.0,200.495774,55.504226,0.783187
776,missing_acceptance_criteria,0.55,0.0,0.0,9.22,9.0,0.0,1,445.833384,0.579791,0.0,194.759118,52.240882,0.788498
777,missing_acceptance_criteria,0.55,0.0,13.815512,9.0,9.0,0.0,1,446.383384,0.579019,0.0,195.534118,52.465882,0.788444
778,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,446.933384,0.579019,0.0,219.4368,60.5632,0.783703
779,low_external_context,0.55,0.0,13.815512,9.0,9.0,0.0,1,447.483384,0.579019,0.0,201.270774,55.729226,0.783155
780,missing_acceptance_criteria,0.55,0.0,13.815512,9.0,9.0,0.0,1,448.033384,0.579019,0.0,196.309118,52.690882,0.78839
781,missing_acceptance_criteria,0.5995,0.0,13.815512,9.0,9.22,0.22,1,448.632884,0.578029,0.0,197.108868,52.891132,0.788435
782,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,449.182884,0.578029,0.0,220.2118,60.7882,0.783672
783,low_external_context,0.5995,0.0,13.815512,9.0,9.22,0.22,1,449.782384,0.578417,0.0,202.070524,55.929476,0.783219
784,low_external_context,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,450.409604,0.579961,0.0,202.884134,56.115866,0.783336
785,missing_acceptance_criteria,0.58861,0.0,13.815512,9.22,9.3916,0.1716,1,450.998214,0.578753,0.0,197.903173,53.096827,0.788459
786,missing_acceptance_criteria,0.610232,0.0,14.508658,9.3916,9.525448,0.133848,1,451.608446,0.579958,0.0,198.708288,53.291712,0.788525
787,missing_acceptance_criteria,0.55,0.0,0.0,9.525448,9.0,0.0,1,452.158446,0.579958,0.0,199.483288,53.516712,0.788471
788,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,452.708446,0.579958,0.0,220.9868,61.0132,0.783641
789,low_external_context,0.55,0.0,0.0,9.3916,9.0,0.0,1,453.258446,0.578414,0.0,203.659134,56.340866,0.783304
790,missing_acceptance_criteria,0.649,0.0,14.508658,9.0,9.22,0.22,1,453.907446,0.578414,0.0,200.307788,53.692212,0.788613
791,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,454.457446,0.577811,0.0,221.7618,61.2382,0.783611
792,missing_acceptance_criteria,0.55,0.0,0.0,9.22,9.0,0.0,1,455.007446,0.577811,0.0,201.082788,53.917212,0.78856
793,missing_acceptance_criteria,0.55,0.0,13.815512,9.0,9.0,0.0,1,455.557446,0.576872,0.0,201.857788,54.142212,0.788507
794,missing_acceptance_criteria,0.649,0.0,14.508658,9.0,9.22,0.22,1,456.206446,0.578852,0.0,202.682288,54.317712,0.788647
795,low_external_context,0.5995,0.0,13.815512,9.0,9.22,0.22,1,456.805946,0.578852,0.0,204.458884,56.541116,0.783367
796,missing_acceptance_criteria,0.55,0.0,0.0,9.22,9.0,0.0,1,457.355946,0.578852,0.0,203.457288,54.542712,0.788594
797,low_external_context,0.55,0.0,0.0,9.22,9.0,0.0,1,457.905946,0.578852,0.0,205.233884,56.766116,0.783335
798,missing_acceptance_criteria,0.55,0.0,13.815512,9.0,9.0,0.0,1,458.455946,0.577862,0.0,204.232288,54.767712,0.788542
799,dependency_heavy,0.649,0.0,14.508658,9.0,9.22,0.22,1,459.104946,0.578297,0.0,222.5863,61.4137,0.783755
800,low_external_context,0.5995,0.0,13.815512,9.0,9.22,0.22,1,459.704446,0.579287,0.0,206.033634,56.966366,0.783398
801,missing_acceptance_criteria,0.649,0.0,14.508658,9.0,9.22,0.22,1,460.353446,0.579287,0.0,205.056788,54.943212,0.78868
802,missing_acceptance_criteria,0.62722,0.0,14.508658,9.22,9.3916,0.1716,1,460.980666,0.580832,0.0,205.870398,55.129602,0.788775
803,low_external_context,0.55,0.0,0.0,9.22,9.0,0.0,1,461.530666,0.580832,0.0,206.808634,57.191366,0.783366
804,dependency_heavy,0.55,0.0,0.0,9.22,9.0,0.0,1,462.080666,0.578852,0.0,223.3613,61.6387,0.783724
805,low_external_context,0.649,0.0,14.508658,9.0,9.22,0.22,1,462.729666,0.580832,0.0,207.633134,57.366866,0.783521
806,low_external_context,0.58861,0.0,13.815512,9.22,9.3916,0.1716,1,463.318276,0.580059,0.0,208.427439,57.572561,0.783562
807,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,463.868276,0.578855,0.0,224.1363,61.8637,0.783693
808,dependency_heavy,0.55,0.0,13.815512,9.0,9.0,0.0,1,464.418276,0.577915,0.0,224.9113,62.0887,0.783663
809,dependency_heavy,0.649,0.0,14.508658,9.0,9.22,0.22,1,465.067276,0.577915,0.0,225.7358,62.2642,0.783805
810,missing_acceptance_criteria,0.55,0.0,0.0,9.3916,9.0,0.0,1,465.617276,0.577182,0.0,206.645398,55.354602,0.788723
811,dependency_heavy,0.55,0.0,0.0,9.22,9.0,0.0,1,466.167276,0.577182,0.0,226.5108,62.4892,0.783774
812,missing_acceptance_criteria,0.55,0.0,13.815512,9.0,9.0,0.0,1,466.717276,0.577182,0.0,207.420398,55.579602,0.788671
